# NASA CMAPs Pre-Split Data
# Alpha: 0.02
# Number of clients: 100
# Total units: 709
# Format: client_id,unit_id,fd_file,data_size,original_file
1,80,FD003,147,train_FD003.txt
1,85,FD001,188,train_FD001.txt
1,96,FD003,491,train_FD003.txt
1,97,FD003,275,train_FD003.txt
1,98,FD003,307,train_FD003.txt
1,114,FD004,161,train_FD004.txt
1,226,FD002,178,train_FD002.txt
23,6,FD003,278,train_FD003.txt
23,17,FD001,276,train_FD001.txt
23,36,FD001,158,train_FD001.txt
23,50,FD002,222,train_FD002.txt
23,92,FD003,158,train_FD003.txt
23,192,FD004,190,train_FD004.txt
23,220,FD004,202,train_FD004.txt
23,245,FD004,205,train_FD004.txt
75,6,FD004,331,train_FD004.txt
75,28,FD004,202,train_FD004.txt
75,50,FD004,172,train_FD004.txt
75,51,FD001,213,train_FD001.txt
75,148,FD002,279,train_FD002.txt
75,165,FD004,255,train_FD004.txt
75,184,FD004,379,train_FD004.txt
75,198,FD004,164,train_FD004.txt
75,200,FD002,227,train_FD002.txt
58,7,FD002,174,train_FD002.txt
58,8,FD002,151,train_FD002.txt
58,18,FD003,447,train_FD003.txt
58,24,FD001,147,train_FD001.txt
58,27,FD004,163,train_FD004.txt
58,31,FD002,343,train_FD002.txt
58,49,FD002,168,train_FD002.txt
58,58,FD004,281,train_FD004.txt
58,67,FD003,263,train_FD003.txt
58,77,FD003,255,train_FD003.txt
58,80,FD004,305,train_FD004.txt
58,132,FD004,254,train_FD004.txt
58,155,FD002,226,train_FD002.txt
58,247,FD004,211,train_FD004.txt
58,254,FD002,260,train_FD002.txt
44,7,FD003,424,train_FD003.txt
44,72,FD002,196,train_FD002.txt
44,94,FD001,258,train_FD001.txt
44,158,FD002,308,train_FD002.txt
44,246,FD004,161,train_FD004.txt
83,7,FD004,221,train_FD004.txt
83,99,FD004,167,train_FD004.txt
83,135,FD004,149,train_FD004.txt
83,247,FD002,197,train_FD002.txt
78,8,FD001,150,train_FD001.txt
78,27,FD001,156,train_FD001.txt
78,86,FD003,341,train_FD003.txt
78,118,FD004,543,train_FD004.txt
78,221,FD004,274,train_FD004.txt
28,8,FD003,267,train_FD003.txt
28,10,FD004,354,train_FD004.txt
28,64,FD001,283,train_FD001.txt
28,75,FD001,229,train_FD001.txt
28,89,FD001,217,train_FD001.txt
28,111,FD004,297,train_FD004.txt
28,130,FD004,166,train_FD004.txt
28,138,FD002,200,train_FD002.txt
28,225,FD004,418,train_FD004.txt
68,9,FD001,201,train_FD001.txt
68,30,FD004,297,train_FD004.txt
68,37,FD001,170,train_FD001.txt
68,39,FD001,128,train_FD001.txt
68,95,FD003,166,train_FD003.txt
68,249,FD004,255,train_FD004.txt
76,9,FD002,199,train_FD002.txt
76,37,FD004,388,train_FD004.txt
76,43,FD002,211,train_FD002.txt
76,57,FD003,215,train_FD003.txt
76,73,FD003,215,train_FD003.txt
76,88,FD002,365,train_FD002.txt
76,195,FD004,159,train_FD004.txt
76,229,FD004,280,train_FD004.txt
76,255,FD002,340,train_FD002.txt
76,259,FD002,205,train_FD002.txt
14,9,FD004,334,train_FD004.txt
14,20,FD003,338,train_FD003.txt
14,90,FD004,212,train_FD004.txt
14,116,FD002,207,train_FD002.txt
14,184,FD002,171,train_FD002.txt
14,186,FD004,163,train_FD004.txt
14,203,FD002,269,train_FD002.txt
14,220,FD002,234,train_FD002.txt
19,10,FD001,222,train_FD001.txt
19,31,FD003,183,train_FD003.txt
19,59,FD003,299,train_FD003.txt
19,79,FD002,181,train_FD002.txt
19,123,FD002,226,train_FD002.txt
19,172,FD004,273,train_FD004.txt
19,206,FD002,221,train_FD002.txt
19,228,FD004,279,train_FD004.txt
19,237,FD004,212,train_FD004.txt
19,239,FD002,263,train_FD002.txt
30,10,FD002,184,train_FD002.txt
30,14,FD003,207,train_FD003.txt
30,25,FD003,193,train_FD003.txt
30,33,FD001,200,train_FD001.txt
30,109,FD004,325,train_FD004.txt
30,208,FD004,290,train_FD004.txt
17,10,FD003,481,train_FD003.txt
17,23,FD003,196,train_FD003.txt
17,163,FD004,285,train_FD004.txt
17,193,FD004,197,train_FD004.txt
54,11,FD001,240,train_FD001.txt
54,15,FD003,202,train_FD003.txt
54,21,FD003,220,train_FD003.txt
54,27,FD002,176,train_FD002.txt
54,28,FD003,200,train_FD003.txt
54,33,FD004,201,train_FD004.txt
54,66,FD002,170,train_FD002.txt
54,223,FD004,247,train_FD004.txt
54,244,FD004,267,train_FD004.txt
38,11,FD002,271,train_FD002.txt
38,36,FD002,203,train_FD002.txt
38,70,FD004,185,train_FD004.txt
38,240,FD002,266,train_FD002.txt
84,11,FD003,197,train_FD003.txt
84,46,FD003,204,train_FD003.txt
84,96,FD004,270,train_FD004.txt
84,139,FD002,194,train_FD002.txt
84,170,FD002,179,train_FD002.txt
84,177,FD002,181,train_FD002.txt
84,188,FD002,148,train_FD002.txt
84,196,FD002,239,train_FD002.txt
84,232,FD002,242,train_FD002.txt
35,11,FD004,301,train_FD004.txt
35,84,FD003,226,train_FD003.txt
35,157,FD004,298,train_FD004.txt
35,236,FD004,225,train_FD004.txt
36,12,FD001,170,train_FD001.txt
36,21,FD001,195,train_FD001.txt
36,26,FD004,297,train_FD004.txt
36,38,FD003,201,train_FD003.txt
36,44,FD003,180,train_FD003.txt
36,68,FD002,185,train_FD002.txt
36,70,FD002,156,train_FD002.txt
36,111,FD002,200,train_FD002.txt
36,112,FD002,378,train_FD002.txt
36,167,FD002,232,train_FD002.txt
36,201,FD004,378,train_FD004.txt
59,12,FD002,249,train_FD002.txt
59,13,FD004,256,train_FD004.txt
59,23,FD001,168,train_FD001.txt
59,29,FD001,163,train_FD001.txt
59,57,FD001,137,train_FD001.txt
59,82,FD004,197,train_FD004.txt
59,141,FD002,163,train_FD002.txt
59,157,FD002,237,train_FD002.txt
59,201,FD002,191,train_FD002.txt
91,12,FD003,170,train_FD003.txt
91,45,FD004,177,train_FD004.txt
91,69,FD001,362,train_FD001.txt
91,90,FD003,181,train_FD003.txt
91,121,FD004,194,train_FD004.txt
91,194,FD004,145,train_FD004.txt
15,12,FD004,272,train_FD004.txt
15,19,FD004,210,train_FD004.txt
15,29,FD004,247,train_FD004.txt
15,39,FD003,288,train_FD003.txt
15,95,FD002,198,train_FD002.txt
15,127,FD004,235,train_FD004.txt
15,156,FD004,139,train_FD004.txt
15,160,FD004,187,train_FD004.txt
15,189,FD002,209,train_FD002.txt
15,190,FD004,381,train_FD004.txt
15,219,FD002,156,train_FD002.txt
86,13,FD002,227,train_FD002.txt
86,15,FD001,207,train_FD001.txt
86,51,FD002,293,train_FD002.txt
86,57,FD002,140,train_FD002.txt
86,88,FD004,388,train_FD004.txt
86,91,FD003,156,train_FD003.txt
86,106,FD004,266,train_FD004.txt
86,119,FD002,174,train_FD002.txt
86,200,FD004,225,train_FD004.txt
74,13,FD003,185,train_FD003.txt
74,48,FD001,231,train_FD001.txt
74,52,FD001,213,train_FD001.txt
74,62,FD002,184,train_FD002.txt
74,173,FD004,457,train_FD004.txt
74,223,FD002,218,train_FD002.txt
74,251,FD002,266,train_FD002.txt
16,14,FD001,180,train_FD001.txt
16,32,FD004,219,train_FD004.txt
16,40,FD002,193,train_FD002.txt
16,41,FD001,216,train_FD001.txt
16,45,FD001,158,train_FD001.txt
16,49,FD003,256,train_FD003.txt
16,81,FD002,288,train_FD002.txt
16,87,FD001,178,train_FD001.txt
16,169,FD004,227,train_FD004.txt
16,207,FD002,184,train_FD002.txt
16,249,FD002,202,train_FD002.txt
16,257,FD002,309,train_FD002.txt
55,14,FD002,193,train_FD002.txt
55,15,FD002,209,train_FD002.txt
55,35,FD002,196,train_FD002.txt
55,60,FD004,218,train_FD004.txt
55,67,FD004,167,train_FD004.txt
55,83,FD002,170,train_FD002.txt
55,101,FD004,260,train_FD004.txt
55,129,FD004,190,train_FD004.txt
55,183,FD002,207,train_FD002.txt
55,204,FD004,211,train_FD004.txt
55,211,FD004,146,train_FD004.txt
62,14,FD004,253,train_FD004.txt
62,39,FD004,202,train_FD004.txt
62,241,FD004,332,train_FD004.txt
99,15,FD004,224,train_FD004.txt
99,22,FD001,202,train_FD001.txt
99,30,FD002,166,train_FD002.txt
99,134,FD004,247,train_FD004.txt
99,155,FD004,295,train_FD004.txt
99,227,FD004,287,train_FD004.txt
99,243,FD002,230,train_FD002.txt
47,16,FD001,209,train_FD001.txt
47,26,FD001,199,train_FD001.txt
47,33,FD002,195,train_FD002.txt
47,42,FD002,221,train_FD002.txt
47,74,FD002,158,train_FD002.txt
47,77,FD001,154,train_FD001.txt
47,82,FD003,285,train_FD003.txt
47,197,FD004,170,train_FD004.txt
47,213,FD002,196,train_FD002.txt
11,16,FD002,154,train_FD002.txt
11,34,FD004,276,train_FD004.txt
11,43,FD004,223,train_FD004.txt
11,48,FD003,174,train_FD003.txt
11,62,FD001,180,train_FD001.txt
11,71,FD003,409,train_FD003.txt
11,91,FD001,135,train_FD001.txt
11,92,FD004,191,train_FD004.txt
11,94,FD002,306,train_FD002.txt
11,113,FD004,184,train_FD004.txt
11,137,FD002,148,train_FD002.txt
11,158,FD004,399,train_FD004.txt
11,168,FD002,217,train_FD002.txt
0,16,FD003,344,train_FD003.txt
0,25,FD002,205,train_FD002.txt
0,41,FD003,295,train_FD003.txt
0,78,FD001,231,train_FD001.txt
0,98,FD001,156,train_FD001.txt
0,108,FD004,304,train_FD004.txt
0,140,FD004,298,train_FD004.txt
0,203,FD004,324,train_FD004.txt
6,16,FD004,184,train_FD004.txt
6,83,FD004,184,train_FD004.txt
6,171,FD002,258,train_FD002.txt
6,178,FD004,170,train_FD004.txt
6,230,FD004,250,train_FD004.txt
66,17,FD002,180,train_FD002.txt
66,50,FD001,198,train_FD001.txt
66,51,FD004,285,train_FD004.txt
66,89,FD003,207,train_FD003.txt
66,102,FD004,194,train_FD004.txt
66,103,FD004,224,train_FD004.txt
66,172,FD002,174,train_FD002.txt
39,17,FD003,312,train_FD003.txt
39,63,FD001,174,train_FD001.txt
39,72,FD001,213,train_FD001.txt
39,195,FD002,190,train_FD002.txt
39,202,FD004,241,train_FD004.txt
39,234,FD002,159,train_FD002.txt
26,17,FD004,151,train_FD004.txt
26,62,FD003,246,train_FD003.txt
26,109,FD002,220,train_FD002.txt
26,112,FD004,340,train_FD004.txt
26,152,FD004,262,train_FD004.txt
26,179,FD004,435,train_FD004.txt
26,238,FD002,156,train_FD002.txt
26,241,FD002,183,train_FD002.txt
51,18,FD001,195,train_FD001.txt
51,30,FD001,194,train_FD001.txt
51,49,FD004,446,train_FD004.txt
51,120,FD004,177,train_FD004.txt
51,153,FD004,168,train_FD004.txt
56,19,FD001,158,train_FD001.txt
56,20,FD002,154,train_FD002.txt
56,23,FD002,211,train_FD002.txt
56,40,FD004,206,train_FD004.txt
56,46,FD004,321,train_FD004.txt
56,176,FD004,180,train_FD004.txt
56,181,FD002,255,train_FD002.txt
56,222,FD002,195,train_FD002.txt
56,240,FD004,149,train_FD004.txt
21,19,FD002,163,train_FD002.txt
21,22,FD004,211,train_FD004.txt
21,56,FD004,347,train_FD004.txt
21,100,FD002,212,train_FD002.txt
21,126,FD004,302,train_FD004.txt
21,142,FD004,209,train_FD004.txt
21,145,FD002,251,train_FD002.txt
21,167,FD004,263,train_FD004.txt
21,175,FD004,156,train_FD004.txt
92,19,FD003,229,train_FD003.txt
92,47,FD004,375,train_FD004.txt
92,64,FD002,282,train_FD002.txt
92,70,FD003,172,train_FD003.txt
92,81,FD001,240,train_FD001.txt
92,119,FD004,187,train_FD004.txt
92,192,FD002,133,train_FD002.txt
9,20,FD001,234,train_FD001.txt
9,28,FD002,200,train_FD002.txt
9,31,FD001,234,train_FD001.txt
9,34,FD003,459,train_FD003.txt
9,38,FD004,177,train_FD004.txt
9,65,FD001,153,train_FD001.txt
9,84,FD001,267,train_FD001.txt
9,117,FD002,177,train_FD002.txt
9,140,FD002,214,train_FD002.txt
90,21,FD002,189,train_FD002.txt
90,42,FD004,280,train_FD004.txt
90,54,FD001,257,train_FD001.txt
90,65,FD002,206,train_FD002.txt
90,91,FD004,354,train_FD004.txt
90,125,FD004,239,train_FD004.txt
90,182,FD002,200,train_FD002.txt
90,185,FD002,162,train_FD002.txt
90,222,FD004,202,train_FD004.txt
90,226,FD004,194,train_FD004.txt
90,253,FD002,149,train_FD002.txt
46,21,FD004,227,train_FD004.txt
46,47,FD001,214,train_FD001.txt
46,56,FD003,195,train_FD003.txt
46,110,FD004,186,train_FD004.txt
50,22,FD002,192,train_FD002.txt
50,93,FD004,196,train_FD004.txt
50,135,FD002,294,train_FD002.txt
50,176,FD002,164,train_FD002.txt
85,22,FD003,192,train_FD003.txt
85,24,FD003,494,train_FD003.txt
85,53,FD003,164,train_FD003.txt
85,69,FD002,136,train_FD002.txt
85,210,FD002,184,train_FD002.txt
85,212,FD002,149,train_FD002.txt
41,23,FD004,280,train_FD004.txt
41,47,FD003,269,train_FD003.txt
41,63,FD004,170,train_FD004.txt
41,64,FD004,184,train_FD004.txt
41,67,FD002,145,train_FD002.txt
31,24,FD004,186,train_FD004.txt
31,59,FD002,194,train_FD002.txt
31,116,FD004,344,train_FD004.txt
31,154,FD004,203,train_FD004.txt
31,204,FD002,237,train_FD002.txt
73,25,FD001,230,train_FD001.txt
73,38,FD001,194,train_FD001.txt
73,59,FD004,177,train_FD004.txt
73,61,FD003,199,train_FD003.txt
65,25,FD004,150,train_FD004.txt
65,26,FD002,187,train_FD002.txt
65,40,FD003,188,train_FD003.txt
65,71,FD001,208,train_FD001.txt
65,92,FD002,188,train_FD002.txt
65,115,FD004,131,train_FD004.txt
13,26,FD003,243,train_FD003.txt
13,27,FD003,320,train_FD003.txt
13,71,FD004,312,train_FD004.txt
13,76,FD004,152,train_FD004.txt
13,92,FD001,341,train_FD001.txt
13,144,FD002,224,train_FD002.txt
13,164,FD004,380,train_FD004.txt
13,175,FD002,202,train_FD002.txt
13,178,FD002,148,train_FD002.txt
13,221,FD002,178,train_FD002.txt
24,32,FD003,189,train_FD003.txt
24,35,FD004,221,train_FD004.txt
24,44,FD001,192,train_FD001.txt
24,53,FD004,304,train_FD004.txt
24,100,FD001,200,train_FD001.txt
24,131,FD002,280,train_FD002.txt
24,191,FD002,219,train_FD002.txt
24,199,FD002,219,train_FD002.txt
12,33,FD003,231,train_FD003.txt
12,44,FD004,203,train_FD004.txt
12,57,FD004,193,train_FD004.txt
12,65,FD004,351,train_FD004.txt
12,215,FD002,226,train_FD002.txt
12,219,FD004,190,train_FD004.txt
12,231,FD004,194,train_FD004.txt
12,237,FD002,209,train_FD002.txt
87,34,FD002,205,train_FD002.txt
87,62,FD004,297,train_FD004.txt
87,74,FD001,166,train_FD001.txt
87,134,FD002,247,train_FD002.txt
87,162,FD004,313,train_FD004.txt
87,169,FD002,185,train_FD002.txt
87,183,FD004,190,train_FD004.txt
87,225,FD002,156,train_FD002.txt
87,248,FD002,234,train_FD002.txt
53,35,FD001,181,train_FD001.txt
53,36,FD003,324,train_FD003.txt
53,107,FD004,183,train_FD004.txt
53,136,FD002,160,train_FD002.txt
53,165,FD002,165,train_FD002.txt
53,202,FD002,197,train_FD002.txt
94,35,FD003,231,train_FD003.txt
94,55,FD001,193,train_FD001.txt
94,56,FD002,163,train_FD002.txt
94,86,FD004,232,train_FD004.txt
94,93,FD003,171,train_FD003.txt
94,97,FD001,202,train_FD001.txt
94,170,FD004,161,train_FD004.txt
94,180,FD002,297,train_FD002.txt
94,230,FD002,186,train_FD002.txt
89,37,FD003,324,train_FD003.txt
89,43,FD001,207,train_FD001.txt
89,63,FD003,231,train_FD003.txt
89,77,FD002,185,train_FD002.txt
89,147,FD002,207,train_FD002.txt
89,164,FD002,249,train_FD002.txt
80,38,FD002,177,train_FD002.txt
80,54,FD002,199,train_FD002.txt
80,58,FD002,162,train_FD002.txt
80,82,FD001,214,train_FD001.txt
80,146,FD004,303,train_FD004.txt
80,166,FD004,269,train_FD004.txt
80,235,FD004,199,train_FD004.txt
80,236,FD002,239,train_FD002.txt
64,39,FD002,214,train_FD002.txt
64,83,FD003,181,train_FD003.txt
64,97,FD004,262,train_FD004.txt
64,104,FD004,203,train_FD004.txt
64,150,FD004,149,train_FD004.txt
64,152,FD002,184,train_FD002.txt
64,244,FD002,128,train_FD002.txt
95,40,FD001,188,train_FD001.txt
95,58,FD003,178,train_FD003.txt
95,120,FD002,129,train_FD002.txt
95,159,FD002,241,train_FD002.txt
95,248,FD004,184,train_FD004.txt
5,41,FD002,262,train_FD002.txt
5,56,FD001,275,train_FD001.txt
5,67,FD001,313,train_FD001.txt
5,68,FD004,163,train_FD004.txt
5,108,FD002,156,train_FD002.txt
5,129,FD002,202,train_FD002.txt
5,161,FD004,303,train_FD004.txt
5,209,FD002,201,train_FD002.txt
5,218,FD004,236,train_FD004.txt
96,41,FD004,279,train_FD004.txt
96,60,FD001,172,train_FD001.txt
96,66,FD004,175,train_FD004.txt
96,73,FD002,239,train_FD002.txt
96,80,FD002,221,train_FD002.txt
96,88,FD001,213,train_FD001.txt
96,90,FD001,154,train_FD001.txt
96,99,FD002,202,train_FD002.txt
96,133,FD004,489,train_FD004.txt
96,160,FD002,212,train_FD002.txt
96,189,FD004,239,train_FD004.txt
49,42,FD003,193,train_FD003.txt
49,52,FD003,222,train_FD003.txt
49,95,FD004,239,train_FD004.txt
49,154,FD002,193,train_FD002.txt
49,156,FD002,299,train_FD002.txt
49,205,FD002,198,train_FD002.txt
49,232,FD004,273,train_FD004.txt
49,233,FD004,289,train_FD004.txt
52,43,FD003,321,train_FD003.txt
52,88,FD003,322,train_FD003.txt
52,122,FD002,185,train_FD002.txt
52,260,FD002,316,train_FD002.txt
60,45,FD002,151,train_FD002.txt
60,45,FD003,205,train_FD003.txt
60,65,FD003,234,train_FD003.txt
60,115,FD002,206,train_FD002.txt
60,137,FD004,225,train_FD004.txt
60,208,FD002,150,train_FD002.txt
67,46,FD001,256,train_FD001.txt
67,54,FD004,197,train_FD004.txt
67,61,FD002,218,train_FD002.txt
67,66,FD001,202,train_FD001.txt
67,69,FD004,226,train_FD004.txt
67,80,FD001,185,train_FD001.txt
67,83,FD001,293,train_FD001.txt
67,182,FD004,205,train_FD004.txt
67,228,FD002,262,train_FD002.txt
45,46,FD002,201,train_FD002.txt
45,47,FD002,246,train_FD002.txt
45,48,FD002,239,train_FD002.txt
45,52,FD004,357,train_FD004.txt
45,61,FD001,185,train_FD001.txt
45,91,FD002,245,train_FD002.txt
45,104,FD002,228,train_FD002.txt
45,238,FD004,187,train_FD004.txt
43,48,FD004,322,train_FD004.txt
43,69,FD003,170,train_FD003.txt
43,93,FD001,155,train_FD001.txt
43,96,FD001,336,train_FD001.txt
43,103,FD002,280,train_FD002.txt
43,107,FD002,145,train_FD002.txt
43,187,FD002,168,train_FD002.txt
43,191,FD004,297,train_FD004.txt
43,256,FD002,163,train_FD002.txt
88,50,FD003,161,train_FD003.txt
88,75,FD004,230,train_FD004.txt
88,125,FD002,168,train_FD002.txt
97,54,FD003,194,train_FD003.txt
97,79,FD001,199,train_FD001.txt
97,124,FD002,267,train_FD002.txt
97,147,FD004,234,train_FD004.txt
97,151,FD002,177,train_FD002.txt
97,212,FD004,229,train_FD004.txt
71,55,FD002,159,train_FD002.txt
71,60,FD002,177,train_FD002.txt
71,74,FD004,244,train_FD004.txt
71,81,FD004,187,train_FD004.txt
71,110,FD002,221,train_FD002.txt
71,138,FD004,178,train_FD004.txt
71,214,FD004,128,train_FD004.txt
42,58,FD001,147,train_FD001.txt
42,63,FD002,168,train_FD002.txt
42,74,FD003,193,train_FD003.txt
42,87,FD004,259,train_FD004.txt
42,94,FD004,249,train_FD004.txt
42,144,FD004,297,train_FD004.txt
7,59,FD001,231,train_FD001.txt
7,76,FD001,210,train_FD001.txt
7,131,FD004,370,train_FD004.txt
7,179,FD002,181,train_FD002.txt
7,231,FD002,144,train_FD002.txt
7,245,FD002,253,train_FD002.txt
57,66,FD003,165,train_FD003.txt
57,106,FD002,272,train_FD002.txt
57,227,FD002,184,train_FD002.txt
57,242,FD002,273,train_FD002.txt
40,68,FD003,201,train_FD003.txt
40,100,FD004,261,train_FD004.txt
40,101,FD002,211,train_FD002.txt
40,124,FD004,170,train_FD004.txt
40,207,FD004,379,train_FD004.txt
40,250,FD002,184,train_FD002.txt
33,72,FD004,308,train_FD004.txt
33,79,FD003,166,train_FD003.txt
33,79,FD004,218,train_FD004.txt
33,117,FD004,342,train_FD004.txt
33,246,FD002,194,train_FD002.txt
18,77,FD004,148,train_FD004.txt
18,87,FD002,170,train_FD002.txt
18,132,FD002,183,train_FD002.txt
18,139,FD004,251,train_FD004.txt
18,149,FD004,261,train_FD004.txt
18,193,FD002,172,train_FD002.txt
18,209,FD004,161,train_FD004.txt
69,78,FD002,161,train_FD002.txt
69,81,FD003,347,train_FD003.txt
69,161,FD002,224,train_FD002.txt
69,235,FD002,183,train_FD002.txt
69,239,FD004,365,train_FD004.txt
82,85,FD004,277,train_FD004.txt
82,127,FD002,256,train_FD002.txt
82,130,FD002,182,train_FD002.txt
82,143,FD004,184,train_FD004.txt
82,150,FD002,222,train_FD002.txt
82,153,FD002,292,train_FD002.txt
82,190,FD002,257,train_FD002.txt
82,216,FD004,244,train_FD004.txt
82,234,FD004,207,train_FD004.txt
61,86,FD001,278,train_FD001.txt
61,143,FD002,166,train_FD002.txt
61,163,FD002,203,train_FD002.txt
72,89,FD004,168,train_FD004.txt
72,159,FD004,288,train_FD004.txt
20,95,FD001,283,train_FD001.txt
20,180,FD004,344,train_FD004.txt
20,185,FD004,259,train_FD004.txt
20,186,FD002,194,train_FD002.txt
22,105,FD002,303,train_FD002.txt
